starname,ra,dec,nights_observable
noname_7182,291.23595505617976,69.54545454545453,126
noname_7183,295.2808988764045,69.54545454545453,129
noname_7184,299.3258426966292,69.54545454545453,133
noname_7185,303.37078651685397,69.54545454545453,137
noname_7186,307.4157303370787,69.54545454545453,139
noname_7187,311.4606741573034,69.54545454545453,144
noname_7188,315.5056179775281,69.54545454545453,147
noname_7189,319.55056179775283,69.54545454545453,152
noname_7190,323.59550561797755,69.54545454545453,154
noname_7191,327.64044943820227,69.54545454545453,157
noname_7192,331.685393258427,69.54545454545453,162
noname_7193,335.7303370786517,69.54545454545453,165
noname_7194,339.7752808988764,69.54545454545453,170
noname_7195,343.82022471910113,69.54545454545453,172
noname_7196,347.86516853932585,69.54545454545453,175
noname_7197,351.91011235955057,69.54545454545453,180
noname_7198,355.9550561797753,69.54545454545453,180
noname_7199,360.0,69.54545454545453,180
noname_7200,0.0,71.59090909090911,180
noname_7201,4.044943820224719,71.59090909090911,180
noname_7202,8.089887640449438,71.59090909090911,180
noname_7203,12.134831460674157,71.59090909090911,180
noname_7204,16.179775280898877,71.59090909090911,180
noname_7205,20.224719101123597,71.59090909090911,180
noname_7206,24.269662921348313,71.59090909090911,180
noname_7207,28.314606741573034,71.59090909090911,180
noname_7208,32.359550561797754,71.59090909090911,180
noname_7209,36.40449438202247,71.59090909090911,180
noname_7210,40.449438202247194,71.59090909090911,180
noname_7211,44.49438202247191,71.59090909090911,180
noname_7212,48.53932584269663,71.59090909090911,180
noname_7213,52.58426966292135,71.59090909090911,180
noname_7214,56.62921348314607,71.59090909090911,180
noname_7215,60.67415730337079,71.59090909090911,180
noname_7216,64.71910112359551,71.59090909090911,176
noname_7217,68.76404494382022,71.59090909090911,173
noname_7218,72.80898876404494,71.59090909090911,168
noname_7219,76.85393258426967,71.59090909090911,163
noname_7220,80.89887640449439,71.59090909090911,160
noname_7221,84.9438202247191,71.59090909090911,158
noname_7222,88.98876404494382,71.59090909090911,155
noname_7223,93.03370786516854,71.59090909090911,150
noname_7224,97.07865168539325,71.59090909090911,145
noname_7225,101.12359550561798,71.59090909090911,143
noname_7226,105.1685393258427,71.59090909090911,138
noname_7227,109.21348314606742,71.59090909090911,135
noname_7228,113.25842696629213,71.59090909090911,130
noname_7229,117.30337078651685,71.59090909090911,125
noname_7230,121.34831460674158,71.59090909090911,122
noname_7231,125.3932584269663,71.59090909090911,120
noname_7232,129.43820224719101,71.59090909090911,117
noname_7233,133.48314606741573,71.59090909090911,112
noname_7234,137.52808988764045,71.59090909090911,107
noname_7235,141.57303370786516,71.59090909090911,104
noname_7236,145.61797752808988,71.59090909090911,99
noname_7237,149.6629213483146,71.59090909090911,97
noname_7238,153.70786516853934,71.59090909090911,92
noname_7239,157.75280898876406,71.59090909090911,87
noname_7240,161.79775280898878,71.59090909090911,86
noname_7241,165.8426966292135,71.59090909090911,82
noname_7242,169.8876404494382,71.59090909090911,79
noname_7243,173.93258426966293,71.59090909090911,74
noname_7244,177.97752808988764,71.59090909090911,69
noname_7245,182.02247191011236,71.59090909090911,66
noname_7246,186.06741573033707,71.59090909090911,64
noname_7247,190.1123595505618,71.59090909090911,61
noname_7248,194.1573033707865,71.59090909090911,60
noname_7249,198.20224719101125,71.59090909090911,59
noname_7250,202.24719101123597,71.59090909090911,62
noname_7251,206.2921348314607,71.59090909090911,68
noname_7252,210.3370786516854,71.59090909090911,67
noname_7253,214.38202247191012,71.59090909090911,69
noname_7254,218.42696629213484,71.59090909090911,68
noname_7255,222.47191011235955,71.59090909090911,69
noname_7256,226.51685393258427,71.59090909090911,76
noname_7257,230.56179775280899,71.59090909090911,74
noname_7258,234.6067415730337,71.59090909090911,77
noname_7259,238.65168539325845,71.59090909090911,76
noname_7260,242.69662921348316,71.59090909090911,79
noname_7261,246.74157303370788,71.59090909090911,82
noname_7262,250.7865168539326,71.59090909090911,80
noname_7263,254.8314606741573,71.59090909090911,83
noname_7264,258.87640449438203,71.59090909090911,86
noname_7265,262.92134831460675,71.59090909090911,91
noname_7266,266.96629213483146,71.59090909090911,97
noname_7267,271.0112359550562,71.59090909090911,101
noname_7268,275.0561797752809,71.59090909090911,106
noname_7269,279.1011235955056,71.59090909090911,111
noname_7270,283.14606741573033,71.59090909090911,114
noname_7271,287.19101123595505,71.59090909090911,119
noname_7272,291.23595505617976,71.59090909090911,121
noname_7273,295.2808988764045,71.59090909090911,126
noname_7274,299.3258426966292,71.59090909090911,131
noname_7275,303.37078651685397,71.59090909090911,133
noname_7276,307.4157303370787,71.59090909090911,137
noname_7277,311.4606741573034,71.59090909090911,139
noname_7278,315.5056179775281,71.59090909090911,144
noname_7279,319.55056179775283,71.59090909090911,149
noname_7280,323.59550561797755,71.59090909090911,152
noname_7281,327.64044943820227,71.59090909090911,154
noname_7282,331.685393258427,71.59090909090911,159
noname_7283,335.7303370786517,71.59090909090911,162
noname_7284,339.7752808988764,71.59090909090911,167
noname_7285,343.82022471910113,71.59090909090911,170
noname_7286,347.86516853932585,71.59090909090911,172
noname_7287,351.91011235955057,71.59090909090911,177
noname_7288,355.9550561797753,71.59090909090911,180
noname_7289,360.0,71.59090909090911,180
noname_7290,0.0,73.63636363636364,180
noname_7291,4.044943820224719,73.63636363636364,180
noname_7292,8.089887640449438,73.63636363636364,180
noname_7293,12.134831460674157,73.63636363636364,180
noname_7294,16.179775280898877,73.63636363636364,180
noname_7295,20.224719101123597,73.63636363636364,180
noname_7296,24.269662921348313,73.63636363636364,180
noname_7297,28.314606741573034,73.63636363636364,180
noname_7298,32.359550561797754,73.63636363636364,180
noname_7299,36.40449438202247,73.63636363636364,180
noname_7300,40.449438202247194,73.63636363636364,180
noname_7301,44.49438202247191,73.63636363636364,180
noname_7302,48.53932584269663,73.63636363636364,180
noname_7303,52.58426966292135,73.63636363636364,180
noname_7304,56.62921348314607,73.63636363636364,176
noname_7305,60.67415730337079,73.63636363636364,173
noname_7306,64.71910112359551,73.63636363636364,168
noname_7307,68.76404494382022,73.63636363636364,166
noname_7308,72.80898876404494,73.63636363636364,160
noname_7309,76.85393258426967,73.63636363636364,158
noname_7310,80.89887640449439,73.63636363636364,155
noname_7311,84.9438202247191,73.63636363636364,150
noname_7312,88.98876404494382,73.63636363636364,148
noname_7313,93.03370786516854,73.63636363636364,143
noname_7314,97.07865168539325,73.63636363636364,138
noname_7315,101.12359550561798,73.63636363636364,135
noname_7316,105.1685393258427,73.63636363636364,130
noname_7317,109.21348314606742,73.63636363636364,127
noname_7318,113.25842696629213,73.63636363636364,122
noname_7319,117.30337078651685,73.63636363636364,120
noname_7320,121.34831460674158,73.63636363636364,117
noname_7321,125.3932584269663,73.63636363636364,112
noname_7322,129.43820224719101,73.63636363636364,110
noname_7323,133.48314606741573,73.63636363636364,104
noname_7324,137.52808988764045,73.63636363636364,99
noname_7325,141.57303370786516,73.63636363636364,97
noname_7326,145.61797752808988,73.63636363636364,92
noname_7327,149.6629213483146,73.63636363636364,89
noname_7328,153.70786516853934,73.63636363636364,86
noname_7329,157.75280898876406,73.63636363636364,82
noname_7330,161.79775280898878,73.63636363636364,79
noname_7331,165.8426966292135,73.63636363636364,74
noname_7332,169.8876404494382,73.63636363636364,71
noname_7333,173.93258426966293,73.63636363636364,66
noname_7334,177.97752808988764,73.63636363636364,64
noname_7335,182.02247191011236,73.63636363636364,61
noname_7336,186.06741573033707,73.63636363636364,56
noname_7337,190.1123595505618,73.63636363636364,52
noname_7338,194.1573033707865,73.63636363636364,50
noname_7339,198.20224719101125,73.63636363636364,51
noname_7340,202.24719101123597,73.63636363636364,49
noname_7341,206.2921348314607,73.63636363636364,53
noname_7342,210.3370786516854,73.63636363636364,55
noname_7343,214.38202247191012,73.63636363636364,57
noname_7344,218.42696629213484,73.63636363636364,58
noname_7345,222.47191011235955,73.63636363636364,58
noname_7346,226.51685393258427,73.63636363636364,62
noname_7347,230.56179775280899,73.63636363636364,64
noname_7348,234.6067415730337,73.63636363636364,61
noname_7349,238.65168539325845,73.63636363636364,67
noname_7350,242.69662921348316,73.63636363636364,64
noname_7351,246.74157303370788,73.63636363636364,69
noname_7352,250.7865168539326,73.63636363636364,73
noname_7353,254.8314606741573,73.63636363636364,76
noname_7354,258.87640449438203,73.63636363636364,83
noname_7355,262.92134831460675,73.63636363636364,86
noname_7356,266.96629213483146,73.63636363636364,91
noname_7357,271.0112359550562,73.63636363636364,97
noname_7358,275.0561797752809,73.63636363636364,101
noname_7359,279.1011235955056,73.63636363636364,106
noname_7360,283.14606741573033,73.63636363636364,109
noname_7361,287.19101123595505,73.63636363636364,114
noname_7362,291.23595505617976,73.63636363636364,119
noname_7363,295.2808988764045,73.63636363636364,121
noname_7364,299.3258426966292,73.63636363636364,126
noname_7365,303.37078651685397,73.63636363636364,129
noname_7366,307.4157303370787,73.63636363636364,133
noname_7367,311.4606741573034,73.63636363636364,137
noname_7368,315.5056179775281,73.63636363636364,139
noname_7369,319.55056179775283,73.63636363636364,144
noname_7370,323.59550561797755,73.63636363636364,149
noname_7371,327.64044943820227,73.63636363636364,152
noname_7372,331.685393258427,73.63636363636364,154
noname_7373,335.7303370786517,73.63636363636364,157
noname_7374,339.7752808988764,73.63636363636364,162
noname_7375,343.82022471910113,73.63636363636364,167
noname_7376,347.86516853932585,73.63636363636364,170
noname_7377,351.91011235955057,73.63636363636364,172
noname_7378,355.9550561797753,73.63636363636364,175
noname_7379,360.0,73.63636363636364,180
noname_7380,0.0,75.68181818181819,180
noname_7381,4.044943820224719,75.68181818181819,180
noname_7382,8.089887640449438,75.68181818181819,180
noname_7383,12.134831460674157,75.68181818181819,180
noname_7384,16.179775280898877,75.68181818181819,180
noname_7385,20.224719101123597,75.68181818181819,180
noname_7386,24.269662921348313,75.68181818181819,180
noname_7387,28.314606741573034,75.68181818181819,180
noname_7388,32.359550561797754,75.68181818181819,180
noname_7389,36.40449438202247,75.68181818181819,180
noname_7390,40.449438202247194,75.68181818181819,178
noname_7391,44.49438202247191,75.68181818181819,176
noname_7392,48.53932584269663,75.68181818181819,171
noname_7393,52.58426966292135,75.68181818181819,166
noname_7394,56.62921348314607,75.68181818181819,163
noname_7395,60.67415730337079,75.68181818181819,158
noname_7396,64.71910112359551,75.68181818181819,158
noname_7397,68.76404494382022,75.68181818181819,153
noname_7398,72.80898876404494,75.68181818181819,148
noname_7399,76.85393258426967,75.68181818181819,145
noname_7400,80.89887640449439,75.68181818181819,140
noname_7401,84.9438202247191,75.68181818181819,138
noname_7402,88.98876404494382,75.68181818181819,132
noname_7403,93.03370786516854,75.68181818181819,130
noname_7404,97.07865168539325,75.68181818181819,125
noname_7405,101.12359550561798,75.68181818181819,120
noname_7406,105.1685393258427,75.68181818181819,120
noname_7407,109.21348314606742,75.68181818181819,115
noname_7408,113.25842696629213,75.68181818181819,112
noname_7409,117.30337078651685,75.68181818181819,107
noname_7410,121.34831460674158,75.68181818181819,102
noname_7411,125.3932584269663,75.68181818181819,99
noname_7412,129.43820224719101,75.68181818181819,94
noname_7413,133.48314606741573,75.68181818181819,92
noname_7414,137.52808988764045,75.68181818181819,87
noname_7415,141.57303370786516,75.68181818181819,84
noname_7416,145.61797752808988,75.68181818181819,82
noname_7417,149.6629213483146,75.68181818181819,78
noname_7418,153.70786516853934,75.68181818181819,78
noname_7419,157.75280898876406,75.68181818181819,81
noname_7420,161.79775280898878,75.68181818181819,83
noname_7421,165.8426966292135,75.68181818181819,85
noname_7422,169.8876404494382,75.68181818181819,86
noname_7423,173.93258426966293,75.68181818181819,85
noname_7424,177.97752808988764,75.68181818181819,89
noname_7425,182.02247191011236,75.68181818181819,92
noname_7426,186.06741573033707,75.68181818181819,95
noname_7427,190.1123595505618,75.68181818181819,96
noname_7428,194.1573033707865,75.68181818181819,95
noname_7429,198.20224719101125,75.68181818181819,97
noname_7430,202.24719101123597,75.68181818181819,99
noname_7431,206.2921348314607,75.68181818181819,100
noname_7432,210.3370786516854,75.68181818181819,105
noname_7433,214.38202247191012,75.68181818181819,102
noname_7434,218.42696629213484,75.68181818181819,104
noname_7435,222.47191011235955,75.68181818181819,104
noname_7436,226.51685393258427,75.68181818181819,103
noname_7437,230.56179775280899,75.68181818181819,108
noname_7438,234.6067415730337,75.68181818181819,106
noname_7439,238.65168539325845,75.68181818181819,111
noname_7440,242.69662921348316,75.68181818181819,116
noname_7441,246.74157303370788,75.68181818181819,119
noname_7442,250.7865168539326,75.68181818181819,124
noname_7443,254.8314606741573,75.68181818181819,126
noname_7444,258.87640449438203,75.68181818181819,131
noname_7445,262.92134831460675,75.68181818181819,134
noname_7446,266.96629213483146,75.68181818181819,137
noname_7447,271.0112359550562,75.68181818181819,142
noname_7448,275.0561797752809,75.68181818181819,147
noname_7449,279.1011235955056,75.68181818181819,149
noname_7450,283.14606741573033,75.68181818181819,153
noname_7451,287.19101123595505,75.68181818181819,154
noname_7452,291.23595505617976,75.68181818181819,159
noname_7453,295.2808988764045,75.68181818181819,165
noname_7454,299.3258426966292,75.68181818181819,167
noname_7455,303.37078651685397,75.68181818181819,170
noname_7456,307.4157303370787,75.68181818181819,172
noname_7457,311.4606741573034,75.68181818181819,177
noname_7458,315.5056179775281,75.68181818181819,180
noname_7459,319.55056179775283,75.68181818181819,180
noname_7460,323.59550561797755,75.68181818181819,180
noname_7461,327.64044943820227,75.68181818181819,180
noname_7462,331.685393258427,75.68181818181819,180
noname_7463,335.7303370786517,75.68181818181819,180
noname_7464,339.7752808988764,75.68181818181819,180
noname_7465,343.82022471910113,75.68181818181819,180
noname_7466,347.86516853932585,75.68181818181819,180
noname_7467,351.91011235955057,75.68181818181819,180
noname_7468,355.9550561797753,75.68181818181819,180
noname_7469,360.0,75.68181818181819,180
noname_7470,0.0,77.72727272727272,180
noname_7471,4.044943820224719,77.72727272727272,180
noname_7472,8.089887640449438,77.72727272727272,180
noname_7473,12.134831460674157,77.72727272727272,180
noname_7474,16.179775280898877,77.72727272727272,180
noname_7475,20.224719101123597,77.72727272727272,180
noname_7476,24.269662921348313,77.72727272727272,180
noname_7477,28.314606741573034,77.72727272727272,180
noname_7478,32.359550561797754,77.72727272727272,180
noname_7479,36.40449438202247,77.72727272727272,180
noname_7480,40.449438202247194,77.72727272727272,180
noname_7481,44.49438202247191,77.72727272727272,178
noname_7482,48.53932584269663,77.72727272727272,176
noname_7483,52.58426966292135,77.72727272727272,171
noname_7484,56.62921348314607,77.72727272727272,166
noname_7485,60.67415730337079,77.72727272727272,163
noname_7486,64.71910112359551,77.72727272727272,158
noname_7487,68.76404494382022,77.72727272727272,155
noname_7488,72.80898876404494,77.72727272727272,153
noname_7489,76.85393258426967,77.72727272727272,148
noname_7490,80.89887640449439,77.72727272727272,145
noname_7491,84.9438202247191,77.72727272727272,140
noname_7492,88.98876404494382,77.72727272727272,135
noname_7493,93.03370786516854,77.72727272727272,132
noname_7494,97.07865168539325,77.72727272727272,127
noname_7495,101.12359550561798,77.72727272727272,122
noname_7496,105.1685393258427,77.72727272727272,120
noname_7497,109.21348314606742,77.72727272727272,117
noname_7498,113.25842696629213,77.72727272727272,115
noname_7499,117.30337078651685,77.72727272727272,110
noname_7500,121.34831460674158,77.72727272727272,104
noname_7501,125.3932584269663,77.72727272727272,102
noname_7502,129.43820224719101,77.72727272727272,97
noname_7503,133.48314606741573,77.72727272727272,94
noname_7504,137.52808988764045,77.72727272727272,89
noname_7505,141.57303370786516,77.72727272727272,86
noname_7506,145.61797752808988,77.72727272727272,84
noname_7507,149.6629213483146,77.72727272727272,81
noname_7508,153.70786516853934,77.72727272727272,83
noname_7509,157.75280898876406,77.72727272727272,85
noname_7510,161.79775280898878,77.72727272727272,83
noname_7511,165.8426966292135,77.72727272727272,91
noname_7512,169.8876404494382,77.72727272727272,88
noname_7513,173.93258426966293,77.72727272727272,90
noname_7514,177.97752808988764,77.72727272727272,95
noname_7515,182.02247191011236,77.72727272727272,94
noname_7516,186.06741573033707,77.72727272727272,97
noname_7517,190.1123595505618,77.72727272727272,98
noname_7518,194.1573033707865,77.72727272727272,99
noname_7519,198.20224719101125,77.72727272727272,105
noname_7520,202.24719101123597,77.72727272727272,102
noname_7521,206.2921348314607,77.72727272727272,104
noname_7522,210.3370786516854,77.72727272727272,108
noname_7523,214.38202247191012,77.72727272727272,108
noname_7524,218.42696629213484,77.72727272727272,110
noname_7525,222.47191011235955,77.72727272727272,107
noname_7526,226.51685393258427,77.72727272727272,110
noname_7527,230.56179775280899,77.72727272727272,110
noname_7528,234.6067415730337,77.72727272727272,110
noname_7529,238.65168539325845,77.72727272727272,114
noname_7530,242.69662921348316,77.72727272727272,116
noname_7531,246.74157303370788,77.72727272727272,121
noname_7532,250.7865168539326,77.72727272727272,124
noname_7533,254.8314606741573,77.72727272727272,129
noname_7534,258.87640449438203,77.72727272727272,133
noname_7535,262.92134831460675,77.72727272727272,134
noname_7536,266.96629213483146,77.72727272727272,139
noname_7537,271.0112359550562,77.72727272727272,144
noname_7538,275.0561797752809,77.72727272727272,147
noname_7539,279.1011235955056,77.72727272727272,152
noname_7540,283.14606741573033,77.72727272727272,153
noname_7541,287.19101123595505,77.72727272727272,157
noname_7542,291.23595505617976,77.72727272727272,162
noname_7543,295.2808988764045,77.72727272727272,165
noname_7544,299.3258426966292,77.72727272727272,170
noname_7545,303.37078651685397,77.72727272727272,170
noname_7546,307.4157303370787,77.72727272727272,175
noname_7547,311.4606741573034,77.72727272727272,180
noname_7548,315.5056179775281,77.72727272727272,180
noname_7549,319.55056179775283,77.72727272727272,180
noname_7550,323.59550561797755,77.72727272727272,180
noname_7551,327.64044943820227,77.72727272727272,180
noname_7552,331.685393258427,77.72727272727272,180
noname_7553,335.7303370786517,77.72727272727272,180
noname_7554,339.7752808988764,77.72727272727272,180
noname_7555,343.82022471910113,77.72727272727272,180
noname_7556,347.86516853932585,77.72727272727272,180
noname_7557,351.91011235955057,77.72727272727272,180
noname_7558,355.9550561797753,77.72727272727272,180
noname_7559,360.0,77.72727272727272,180
noname_7560,0.0,79.77272727272727,180
noname_7561,4.044943820224719,79.77272727272727,180
noname_7562,8.089887640449438,79.77272727272727,180
noname_7563,12.134831460674157,79.77272727272727,180
noname_7564,16.179775280898877,79.77272727272727,180
noname_7565,20.224719101123597,79.77272727272727,180
noname_7566,24.269662921348313,79.77272727272727,180
noname_7567,28.314606741573034,79.77272727272727,180
noname_7568,32.359550561797754,79.77272727272727,180
noname_7569,36.40449438202247,79.77272727272727,180
noname_7570,40.449438202247194,79.77272727272727,180
noname_7571,44.49438202247191,79.77272727272727,180
noname_7572,48.53932584269663,79.77272727272727,180
noname_7573,52.58426966292135,79.77272727272727,176
noname_7574,56.62921348314607,79.77272727272727,171
noname_7575,60.67415730337079,79.77272727272727,168
noname_7576,64.71910112359551,79.77272727272727,163
noname_7577,68.76404494382022,79.77272727272727,158
noname_7578,72.80898876404494,79.77272727272727,158
noname_7579,76.85393258426967,79.77272727272727,153
noname_7580,80.89887640449439,79.77272727272727,150
noname_7581,84.9438202247191,79.77272727272727,145
noname_7582,88.98876404494382,79.77272727272727,140
noname_7583,93.03370786516854,79.77272727272727,138
noname_7584,97.07865168539325,79.77272727272727,132
noname_7585,101.12359550561798,79.77272727272727,127
noname_7586,105.1685393258427,79.77272727272727,125
noname_7587,109.21348314606742,79.77272727272727,120
noname_7588,113.25842696629213,79.77272727272727,120
noname_7589,117.30337078651685,79.77272727272727,115
noname_7590,121.34831460674158,79.77272727272727,110
noname_7591,125.3932584269663,79.77272727272727,107
noname_7592,129.43820224719101,79.77272727272727,102
noname_7593,133.48314606741573,79.77272727272727,99
noname_7594,137.52808988764045,79.77272727272727,94
noname_7595,141.57303370786516,79.77272727272727,89
noname_7596,145.61797752808988,79.77272727272727,89
noname_7597,149.6629213483146,79.77272727272727,88
noname_7598,153.70786516853934,79.77272727272727,94
noname_7599,157.75280898876406,79.77272727272727,90
noname_7600,161.79775280898878,79.77272727272727,92
noname_7601,165.8426966292135,79.77272727272727,96
noname_7602,169.8876404494382,79.77272727272727,96
noname_7603,173.93258426966293,79.77272727272727,101
noname_7604,177.97752808988764,79.77272727272727,99
noname_7605,182.02247191011236,79.77272727272727,103
noname_7606,186.06741573033707,79.77272727272727,104
noname_7607,190.1123595505618,79.77272727272727,106
noname_7608,194.1573033707865,79.77272727272727,107
noname_7609,198.20224719101125,79.77272727272727,110
noname_7610,202.24719101123597,79.77272727272727,110
noname_7611,206.2921348314607,79.77272727272727,113
noname_7612,210.3370786516854,79.77272727272727,112
noname_7613,214.38202247191012,79.77272727272727,115
noname_7614,218.42696629213484,79.77272727272727,115
noname_7615,222.47191011235955,79.77272727272727,116
noname_7616,226.51685393258427,79.77272727272727,118
noname_7617,230.56179775280899,79.77272727272727,117
noname_7618,234.6067415730337,79.77272727272727,117
noname_7619,238.65168539325845,79.77272727272727,118
noname_7620,242.69662921348316,79.77272727272727,119
noname_7621,246.74157303370788,79.77272727272727,124
noname_7622,250.7865168539326,79.77272727272727,126
noname_7623,254.8314606741573,79.77272727272727,131
noname_7624,258.87640449438203,79.77272727272727,133
noname_7625,262.92134831460675,79.77272727272727,137
noname_7626,266.96629213483146,79.77272727272727,142
noname_7627,271.0112359550562,79.77272727272727,144
noname_7628,275.0561797752809,79.77272727272727,149
noname_7629,279.1011235955056,79.77272727272727,153
noname_7630,283.14606741573033,79.77272727272727,154
noname_7631,287.19101123595505,79.77272727272727,159
noname_7632,291.23595505617976,79.77272727272727,162
noname_7633,295.2808988764045,79.77272727272727,167
noname_7634,299.3258426966292,79.77272727272727,170
noname_7635,303.37078651685397,79.77272727272727,172
noname_7636,307.4157303370787,79.77272727272727,177
noname_7637,311.4606741573034,79.77272727272727,180
noname_7638,315.5056179775281,79.77272727272727,180
noname_7639,319.55056179775283,79.77272727272727,180
noname_7640,323.59550561797755,79.77272727272727,180
noname_7641,327.64044943820227,79.77272727272727,180
noname_7642,331.685393258427,79.77272727272727,180
noname_7643,335.7303370786517,79.77272727272727,180
noname_7644,339.7752808988764,79.77272727272727,180
noname_7645,343.82022471910113,79.77272727272727,180
noname_7646,347.86516853932585,79.77272727272727,180
noname_7647,351.91011235955057,79.77272727272727,180
noname_7648,355.9550561797753,79.77272727272727,180
noname_7649,360.0,79.77272727272727,180
noname_7650,0.0,81.81818181818181,180
noname_7651,4.044943820224719,81.81818181818181,180
noname_7652,8.089887640449438,81.81818181818181,180
noname_7653,12.134831460674157,81.81818181818181,180
noname_7654,16.179775280898877,81.81818181818181,180
noname_7655,20.224719101123597,81.81818181818181,180
noname_7656,24.269662921348313,81.81818181818181,180
noname_7657,28.314606741573034,81.81818181818181,180
noname_7658,32.359550561797754,81.81818181818181,180
noname_7659,36.40449438202247,81.81818181818181,180
noname_7660,40.449438202247194,81.81818181818181,180
noname_7661,44.49438202247191,81.81818181818181,180
noname_7662,48.53932584269663,81.81818181818181,180
noname_7663,52.58426966292135,81.81818181818181,180
noname_7664,56.62921348314607,81.81818181818181,180
noname_7665,60.67415730337079,81.81818181818181,176
noname_7666,64.71910112359551,81.81818181818181,171
noname_7667,68.76404494382022,81.81818181818181,168
noname_7668,72.80898876404494,81.81818181818181,163
noname_7669,76.85393258426967,81.81818181818181,160
noname_7670,80.89887640449439,81.81818181818181,158
noname_7671,84.9438202247191,81.81818181818181,153
noname_7672,88.98876404494382,81.81818181818181,150
noname_7673,93.03370786516854,81.81818181818181,145
noname_7674,97.07865168539325,81.81818181818181,140
noname_7675,101.12359550561798,81.81818181818181,138
noname_7676,105.1685393258427,81.81818181818181,132
noname_7677,109.21348314606742,81.81818181818181,130
noname_7678,113.25842696629213,81.81818181818181,125
noname_7679,117.30337078651685,81.81818181818181,120
noname_7680,121.34831460674158,81.81818181818181,120
noname_7681,125.3932584269663,81.81818181818181,115
noname_7682,129.43820224719101,81.81818181818181,110
noname_7683,133.48314606741573,81.81818181818181,107
noname_7684,137.52808988764045,81.81818181818181,102
noname_7685,141.57303370786516,81.81818181818181,99
noname_7686,145.61797752808988,81.81818181818181,98
noname_7687,149.6629213483146,81.81818181818181,96
noname_7688,153.70786516853934,81.81818181818181,101
noname_7689,157.75280898876406,81.81818181818181,105
noname_7690,161.79775280898878,81.81818181818181,107
noname_7691,165.8426966292135,81.81818181818181,106
noname_7692,169.8876404494382,81.81818181818181,105
noname_7693,173.93258426966293,81.81818181818181,109
noname_7694,177.97752808988764,81.81818181818181,114
noname_7695,182.02247191011236,81.81818181818181,114
noname_7696,186.06741573033707,81.81818181818181,117
noname_7697,190.1123595505618,81.81818181818181,115
noname_7698,194.1573033707865,81.81818181818181,118
noname_7699,198.20224719101125,81.81818181818181,121
noname_7700,202.24719101123597,81.81818181818181,120
noname_7701,206.2921348314607,81.81818181818181,125
noname_7702,210.3370786516854,81.81818181818181,123
noname_7703,214.38202247191012,81.81818181818181,125
noname_7704,218.42696629213484,81.81818181818181,126
noname_7705,222.47191011235955,81.81818181818181,128
noname_7706,226.51685393258427,81.81818181818181,130
noname_7707,230.56179775280899,81.81818181818181,128
noname_7708,234.6067415730337,81.81818181818181,130
noname_7709,238.65168539325845,81.81818181818181,130
noname_7710,242.69662921348316,81.81818181818181,127
noname_7711,246.74157303370788,81.81818181818181,130
noname_7712,250.7865168539326,81.81818181818181,129
noname_7713,254.8314606741573,81.81818181818181,133
noname_7714,258.87640449438203,81.81818181818181,137
noname_7715,262.92134831460675,81.81818181818181,139
noname_7716,266.96629213483146,81.81818181818181,144
noname_7717,271.0112359550562,81.81818181818181,147
noname_7718,275.0561797752809,81.81818181818181,152
noname_7719,279.1011235955056,81.81818181818181,154
noname_7720,283.14606741573033,81.81818181818181,157
noname_7721,287.19101123595505,81.81818181818181,162
noname_7722,291.23595505617976,81.81818181818181,167
noname_7723,295.2808988764045,81.81818181818181,170
noname_7724,299.3258426966292,81.81818181818181,172
noname_7725,303.37078651685397,81.81818181818181,175
noname_7726,307.4157303370787,81.81818181818181,180
noname_7727,311.4606741573034,81.81818181818181,180
noname_7728,315.5056179775281,81.81818181818181,180
noname_7729,319.55056179775283,81.81818181818181,180
noname_7730,323.59550561797755,81.81818181818181,180
noname_7731,327.64044943820227,81.81818181818181,180
noname_7732,331.685393258427,81.81818181818181,180
noname_7733,335.7303370786517,81.81818181818181,180
noname_7734,339.7752808988764,81.81818181818181,180
noname_7735,343.82022471910113,81.81818181818181,180
noname_7736,347.86516853932585,81.81818181818181,180
noname_7737,351.91011235955057,81.81818181818181,180
noname_7738,355.9550561797753,81.81818181818181,180
noname_7739,360.0,81.81818181818181,180
noname_7740,0.0,83.86363636363636,180
noname_7741,4.044943820224719,83.86363636363636,180
noname_7742,8.089887640449438,83.86363636363636,180
noname_7743,12.134831460674157,83.86363636363636,180
noname_7744,16.179775280898877,83.86363636363636,180
noname_7745,20.224719101123597,83.86363636363636,180
noname_7746,24.269662921348313,83.86363636363636,180
noname_7747,28.314606741573034,83.86363636363636,180
noname_7748,32.359550561797754,83.86363636363636,180
noname_7749,36.40449438202247,83.86363636363636,180
noname_7750,40.449438202247194,83.86363636363636,180
noname_7751,44.49438202247191,83.86363636363636,180
noname_7752,48.53932584269663,83.86363636363636,180
noname_7753,52.58426966292135,83.86363636363636,180
noname_7754,56.62921348314607,83.86363636363636,180
noname_7755,60.67415730337079,83.86363636363636,180
noname_7756,64.71910112359551,83.86363636363636,180
noname_7757,68.76404494382022,83.86363636363636,180
noname_7758,72.80898876404494,83.86363636363636,180
noname_7759,76.85393258426967,83.86363636363636,176
noname_7760,80.89887640449439,83.86363636363636,173
noname_7761,84.9438202247191,83.86363636363636,168
noname_7762,88.98876404494382,83.86363636363636,163
noname_7763,93.03370786516854,83.86363636363636,160
noname_7764,97.07865168539325,83.86363636363636,158
noname_7765,101.12359550561798,83.86363636363636,153
noname_7766,105.1685393258427,83.86363636363636,150
