starname,program_code,ra,dec,vmag,teff,jmag,pmra,pmdec,gaia_id,exptime,n_exp,n_intra_max,n_intra_min,n_inter_max,tau_intra,tau_inter,gmag
2946,LIBR,8.146418351624180,-18.10906471660650,7.9,5863,6.7,29.74,14.01,Gaia DR3 2364170902772821888,212,1,1,1,1,0,1,7.9
3141,LIBR,8.752597777527650,42.69445051002160,7.8,5088,6.5,-167.87,-72.67,Gaia DR3 381634580422627584,150,1,1,1,1,0,1,7.8
3458,LIBR,9.345605500372480,-19.56505023693880,8.1,5110,6.7,-1.93,-5.74,Gaia DR3 2363035828815476864,246,1,1,1,1,0,1,8.1
3684,LIBR,9.927553916857480,8.12270658202883,7.2,6092,6.3,40.87,-21.97,Gaia DR3 2557461610961429760,94,1,1,1,1,0,1,7.2
4075,LIBR,11.27662064664430,75.93737181910810,7.0,5472,5.9,389.84,-95.58,Gaia DR3 539239848459770624,73,1,1,1,1,0,1,7.0
EPIC201713348,LIBR,169.44900733726700,3.86650752286322,11.5,4877,10.0,-20.4,26.33,Gaia DR3 3811989156889528320,3600,1,1,1,1,0,1,11.5
4313,LIBR,11.418129250527800,7.8450501078568,7.6,4880,6.2,-6.28,6.57,Gaia DR3 2557541493057378048,151,1,1,1,1,0,1,7.6
4395,LIBR,11.556796115092200,-11.45254972635620,7.5,5748,6.4,-109.09,-39.16,Gaia DR3 2377392804974771968,132,1,1,1,1,0,1,7.5
EPIC201677835,LIBR,176.123300708669,3.2723797428952700,14.0,4720,12.4,-50.08,-10.45,Gaia DR3 3799841752426128896,3600,1,1,1,1,0,1,14.0
4917,LIBR,12.7762659045401,-12.927666834471200,7.8,4802,6.2,24.4,-14.39,Gaia DR3 2376225982619175424,199,1,1,1,1,0,1,7.8
5319,LIBR,13.75580884260790,0.7893355680370920,7.8,4871,6.3,-5.36,-49.58,Gaia DR3 2537319343919089024,202,1,1,1,1,0,1,7.8
5608,LIBR,14.559440907551500,33.95056749428790,5.7,4792,4.5,36.46,-71.32,Gaia DR3 362706006713454208,27,1,1,1,1,0,1,5.7
5946,LIBR,15.273548757261600,8.768977242446830,8.8,5580,7.7,110.58,-88.49,Gaia DR3 2581151065722418944,469,1,1,1,1,0,1,8.8
140538A,LIBR,236.00738859967400,2.51455861940398,5.7,5579,4.6,-42.43,-136.84,Gaia DR3 4423865487962417024,21,1,1,1,1,0,1,5.7
EPIC203826436,LIBR,243.4509644540000,-24.787052358650700,12.2,5192,10.7,-11.19,2.5,Gaia DR3 6049595065740634624,3600,1,1,1,1,0,1,12.2
EPIC204890128,LIBR,244.14197335706500,-20.40060103560640,12.1,5217,10.3,33.43,-18.89,Gaia DR3 6244643373326639360,3600,1,1,1,1,0,1,12.1
6512,LIBR,16.553388070184800,13.252695502979500,8.0,5700,6.9,166.09,-10.93,Gaia DR3 2584834502690477312,200,1,1,1,1,0,1,8.0
6715,LIBR,17.053938751461500,21.97680159554150,7.5,5624,6.3,400.57,-46.7,Gaia DR3 2790914111658905216,109,1,1,1,1,0,1,7.5
KIC7866914,LIBR,279.8527433630610,43.66439227355990,14.0,5860,12.9,0.46,-11.92,Gaia DR3 2117120432539126656,3600,1,1,1,1,0,1,14.0
KIC8073705,LIBR,280.24952142179300,43.91506509995080,12.4,6020,15.9,8.53,-9.58,Gaia DR3 2117151420726319872,3600,1,1,1,1,0,1,12.4
KIC10644253,LIBR,280.9267131828560,47.93799413648970,9.1,5921,8.2,-7.46,48.06,Gaia DR3 2119828460957942528,621,1,1,1,1,0,1,9.1
KIC7799349,LIBR,281.0531933838030,43.53385798586390,9.5,4925,8.1,-29.35,-29.89,Gaia DR3 2116898606069151104,861,1,1,1,1,0,1,9.5
KIC8006161,LIBR,281.1456793793540,43.833266539954600,7.3,5270,6.1,-105.54,-1.9,Gaia DR3 2117279002732678656,111,1,1,1,1,0,1,7.3
KIC10709834,LIBR,281.4477481711840,48.082417516224000,9.7,6513,9.0,-26.84,-18.55,Gaia DR3 2119736892255743744,998,1,1,1,1,0,1,9.7
KIC7174707,LIBR,281.6442770945700,42.759254032903300,11.3,5254,10.0,-0.03,-14.21,Gaia DR3 2104827888243104128,3600,1,1,1,1,0,1,11.3
KIC10319590,LIBR,281.7148103913370,47.414353694075900,13.7,5586,16.1,-3.71,-8.85,Gaia DR3 2119589798215853312,3600,1,1,1,1,0,1,13.7
7530,LIBR,18.783721257754400,-22.8994563790103,8.1,5672,6.7,49.14,3.11,Gaia DR3 5041629394561540096,263,1,1,1,1,0,1,8.1
KIC9812850,LIBR,281.9135963816060,46.686059061589600,9.4,6269,8.5,9.32,-10.41,Gaia DR3 2119147279145539584,772,1,1,1,1,0,1,9.4
KIC9446742,LIBR,282.1299888883550,46.03239788667430,13.7,5098,12.2,1.66,-0.43,Gaia DR3 2119088420914217088,3600,1,1,1,1,0,1,13.7
KIC8410697,LIBR,282.1856917812000,44.434461611073700,13.4,5661,12.3,-16.15,-0.68,Gaia DR3 2105415302330571008,3600,1,1,1,1,0,1,13.4
KIC7093428,LIBR,282.3592577772560,42.64963357008940,11.1,6261,10.0,1.14,9.87,Gaia DR3 2104786038081778560,3600,1,1,1,1,0,1,11.1
KIC10516096,LIBR,282.3905357178340,47.71063729927580,9.4,5866,8.4,44.09,-82.06,Gaia DR3 2119655803272920448,784,1,1,1,1,0,1,9.4
KIC9447166,LIBR,282.42293710659100,46.0139750073122,14.5,4628,13.0,-14.83,-7.48,Gaia DR3 2107084399639196544,3600,1,1,1,1,0,1,14.5
KIC7940546,LIBR,283.068570067494,43.70989807667470,7.3,6168,6.4,-28.2,-10.5,Gaia DR3 2105301816412393984,102,1,1,1,1,0,1,7.3
KIC7941200,LIBR,283.37488947361600,43.788374906919100,11.6,5824,10.6,11.34,29.84,Gaia DR3 2105135854577044480,3600,1,1,1,1,0,1,11.6
7510,LIBR,18.92129424447330,34.72576107356460,7.5,5469,6.3,-55.38,-23.47,Gaia DR3 320173564056510720,127,1,1,1,1,0,1,7.5
KIC9139151,LIBR,284.08874294999300,45.5150494889109,9.2,5993,8.2,22.36,59.0,Gaia DR3 2106822131756841600,636,1,1,1,1,0,1,9.2
KIC9139163,LIBR,284.0923542612920,45.50730425311420,8.3,6346,7.4,25.09,58.37,Gaia DR3 2106822131756839808,269,1,1,1,1,0,1,8.3
KIC11390058,LIBR,284.191207746185,49.29162110114310,12.6,5879,11.5,11.33,12.47,Gaia DR3 2132195557292587648,3600,1,1,1,1,0,1,12.6
KIC6185331,LIBR,284.2739315328510,41.534979488649600,15.6,5505,14.5,-3.51,-10.13,Gaia DR3 2103725219818080640,3600,1,1,1,1,0,1,15.6
KIC8479655,LIBR,284.4301960804040,44.59879650021440,12.7,6078,11.5,2.06,-6.46,Gaia DR3 2106720152052664448,3600,1,1,1,1,0,1,12.7
KIC11071278,LIBR,284.46612232686100,48.65521910754660,11.7,5903,10.8,-4.05,-13.07,Gaia DR3 2131787466680112768,3600,1,1,1,1,0,1,11.7
KIC9073950,LIBR,284.5485091299450,45.497701836083000,11.3,5038,9.9,9.56,14.37,Gaia DR3 2107146625125381504,3600,1,1,1,1,0,1,11.3
KIC6503434,LIBR,284.6235978647700,41.91867378003630,12.6,5968,11.5,2.49,-13.22,Gaia DR3 2104132447138563200,3600,1,1,1,1,0,1,12.6
KIC8012732,LIBR,284.72957457694700,43.86382487716400,14.1,5733,13.1,-7.88,-13.73,Gaia DR3 2105845146956770432,3600,1,1,1,1,0,1,14.1
KIC9635606,LIBR,284.74788334604100,46.37354081942040,15.0,4800,13.4,-0.33,-4.86,Gaia DR3 2107294505140214784,3600,1,1,1,1,0,1,15.0
KIC9574283,LIBR,284.79101456568700,46.2847542623413,10.7,5721,9.4,1.78,-36.74,Gaia DR3 2107287568772183168,3207,1,1,1,1,0,1,10.7
KIC8150065,LIBR,285.0288439858950,44.02905619261910,10.7,6048,9.8,-11.47,-28.43,Gaia DR3 2105943072207122688,3352,1,1,1,1,0,1,10.7
KIC3526481,LIBR,285.3773162390250,38.639252101952900,12.0,5486,10.8,-3.67,-1.42,Gaia DR3 2100131397343721856,3600,1,1,1,1,0,1,12.0
KIC6106415,LIBR,285.4148641043250,41.49022994276990,7.1,5949,6.1,-77.73,31.23,Gaia DR3 2103877089862772352,86,1,1,1,1,0,1,7.1
KIC5773345,LIBR,285.4378361196840,41.08068445376530,9.1,6104,14.4,21.06,23.85,Gaia DR3 2103850667224606720,626,1,1,1,1,0,1,9.1
KIC8938364,LIBR,285.5409591475200,45.27755562982440,10.1,5711,9.0,-44.26,-9.84,Gaia DR3 2106390642162257536,1395,1,1,1,1,0,1,10.1
KIC5431016,LIBR,285.5891225766940,40.60526268798020,10.6,6489,9.8,8.33,6.02,Gaia DR3 2103757788552127232,2279,1,1,1,1,0,1,10.6
KIC11126267,LIBR,285.599251864878,48.72331597911540,14.2,5351,13.0,-8.77,5.06,Gaia DR3 2131923157583913344,3600,1,1,1,1,0,1,14.2
KIC9206432,LIBR,285.9382242437070,45.60835827343260,9.0,6493,8.2,25.08,-6.23,Gaia DR3 2106497157350919296,544,1,1,1,1,0,1,9.0
KIC5689820,LIBR,286.2271329446630,40.92766527817640,11.3,4872,9.9,-18.69,-15.48,Gaia DR3 2100787084231447424,3600,1,1,1,1,0,1,11.3
KIC7266428,LIBR,286.3108040374250,42.85571314641050,13.0,4996,11.5,-4.35,-10.52,Gaia DR3 2105545117721556352,3600,1,1,1,1,0,1,13.0
KIC3427720,LIBR,286.4382452160720,38.5226184686748,9.0,5929,8.1,-60.82,-70.9,Gaia DR3 2099985402815368704,601,1,1,1,1,0,1,9.0
KIC11652870,LIBR,286.4423128462800,49.74893369494480,9.0,5543,7.9,-31.93,-71.12,Gaia DR3 2132082999087248384,561,1,1,1,1,0,1,9.0
KIC3939069,LIBR,286.55188800697900,39.095664632323800,14.0,4938,12.6,-7.18,-4.35,Gaia DR3 2100389851295214976,3600,1,1,1,1,0,1,14.0
KIC10850327,LIBR,286.5912372108520,48.22024533861220,13.0,5814,12.0,-2.63,-5.58,Gaia DR3 2131133948754549376,3600,1,1,1,1,0,1,13.0
KIC10850420,LIBR,286.6475191827450,48.205895595581200,10.3,5703,9.2,-6.71,-4.85,Gaia DR3 2131133261560058496,2084,1,1,1,1,0,1,10.3
KIC3219508,LIBR,286.71035385654600,38.37915775462950,14.5,4536,12.9,1.75,1.3,Gaia DR3 2099229827870568448,3600,1,1,1,1,0,1,14.5
KIC7103006,LIBR,286.733060021805,42.67197075852370,8.8,6306,7.9,-9.44,-15.51,Gaia DR3 2105494780705108608,442,1,1,1,1,0,1,8.8
KIC11128041,LIBR,286.74693975581900,48.72425116008160,10.8,5655,9.7,5.02,-15.7,Gaia DR3 2131263759845581696,3365,1,1,1,1,0,1,10.8
KIC4820550,LIBR,286.77142561210600,39.98381195007090,13.9,5545,12.8,-2.99,1.39,Gaia DR3 2100502929195051648,3600,1,1,1,1,0,1,13.9
KIC3429205,LIBR,287.00703291414500,38.52538489459950,10.2,4994,8.7,-4.83,-5.68,Gaia DR3 2099234844390196480,1773,1,1,1,1,0,1,10.2
KIC3733735,LIBR,487.258157859135,38.8997260090965,8.3,6632,7.5,10.25,-29.51,Gaia DR3 2099622392180275200,0,1,1,1,1,0,1,8.3
KIC4548011,LIBR,287.37132170613600,39.60362366650450,12.3,5972,11.3,10.01,9.21,Gaia DR3 2100418850915010432,3600,1,1,1,1,0,1,12.3
KIC4351319,LIBR,287.39870597316900,39.49753294106390,10.0,4892,8.5,14.0,26.14,Gaia DR3 2100417167287796992,1346,1,1,1,1,0,1,10.0
KIC11395018,LIBR,287.481160477503,49.25119147421180,10.8,5749,9.6,-14.95,-3.89,Gaia DR3 2132757996148004736,3075,1,1,1,1,0,1,10.8
KIC10130853,LIBR,287.5434291174820,47.160546255367000,10.9,4785,9.4,-3.75,-9.45,Gaia DR3 2130478811623519232,3486,1,1,1,1,0,1,10.9
KIC11551692,LIBR,287.6057056660680,49.52339814640490,12.2,4773,10.6,13.61,32.54,Gaia DR3 2132768956905956352,3600,1,1,1,1,0,1,12.2
KIC11182758,LIBR,287.631060466909,48.819311662389900,13.9,4901,12.4,-1.47,-14.85,Gaia DR3 2131230808856754560,3600,1,1,1,1,0,1,13.9
KIC7742408,LIBR,287.66332905071200,43.47137553606880,13.4,4671,14.9,-10.09,-19.36,Gaia DR3 2102991776844251264,3600,1,1,1,1,0,1,13.4
KIC8223197,LIBR,287.7851043127830,44.11488859830920,11.4,5308,10.2,-13.5,-50.26,Gaia DR3 2103039021484736128,3600,1,1,1,1,0,1,11.4
KIC8018599,LIBR,287.8852703335740,43.81486586543150,10.6,5743,9.6,1.2,-8.33,Gaia DR3 2103025655546434816,2505,1,1,1,1,0,1,10.6
KIC6679371,LIBR,287.97283358176200,42.10765093933620,8.7,6384,7.8,-1.19,-12.83,Gaia DR3 2102495759660459648,395,1,1,1,1,0,1,8.7
KIC7106245,LIBR,288.00930178454,42.67221186005380,10.7,5857,9.7,-6.24,71.98,Gaia DR3 2102537128786078464,2714,1,1,1,1,0,1,10.7
KIC3735871,LIBR,288.06919360023500,38.81756817993120,9.7,5997,8.7,-17.06,-22.95,Gaia DR3 2099574421688108928,944,1,1,1,1,0,1,9.7
KIC6766513,LIBR,288.2697125848700,42.25708228766010,11.3,6171,10.4,1.53,0.55,Gaia DR3 2102489952865855616,3600,1,1,1,1,0,1,11.3
KIC5695396,LIBR,288.5308935866890,40.94237482077500,11.5,5791,10.4,6.48,13.77,Gaia DR3 2102110174677569664,3600,1,1,1,1,0,1,11.5
KIC7107778,LIBR,288.5775086619370,42.64702085382890,11.3,5022,9.9,-2.86,-0.31,Gaia DR3 2102899692744736512,3600,1,1,1,1,0,1,11.3
KIC10068307,LIBR,288.97795743135600,47.06103816821530,8.1,6057,7.2,14.75,-30.83,Gaia DR3 2127799851543104768,248,1,1,1,1,0,1,8.1
KIC10398088,LIBR,288.99563402949700,47.50423536771920,12.9,5619,11.7,7.26,-3.24,Gaia DR3 2130908686309827200,3600,1,1,1,1,0,1,12.9
KIC7353970,LIBR,289.0249512398370,42.93590324034680,13.8,5344,12.5,7.27,-2.13,Gaia DR3 2102743493376627968,3600,1,1,1,1,0,1,13.8
KIC11554100,LIBR,289.02677130269100,49.52684771992670,11.4,4774,9.9,2.37,-37.47,Gaia DR3 2132668725248309888,3600,1,1,1,1,0,1,11.4
KIC11656918,LIBR,289.0297218313830,49.76970273788810,14.5,5205,13.2,-6.34,-4.4,Gaia DR3 2132678625152847232,3600,1,1,1,1,0,1,14.5
KIC10593351,LIBR,289.09709772632500,47.84928072426750,10.8,6031,9.7,7.52,10.68,Gaia DR3 2130942358854407552,3565,1,1,1,1,0,1,10.8
KIC10593535,LIBR,289.18268115189500,47.87332874953990,13.9,5707,12.9,1.89,-9.98,Gaia DR3 2127941413665428992,3600,1,1,1,1,0,1,13.9
KIC11554435,LIBR,289.22629070840400,49.54828456573460,11.5,5615,10.4,14.38,23.34,Gaia DR3 2132628489996257920,3600,1,1,1,1,0,1,11.5
KIC12009504,LIBR,289.44088672047000,50.48002429496290,9.3,6109,8.4,6.52,-11.71,Gaia DR3 2133099635026671488,653,1,1,1,1,0,1,9.3
KIC6116048,LIBR,289.44287613922700,41.4105635961667,8.4,5943,7.4,-46.57,74.42,Gaia DR3 2101479879638683392,307,1,1,1,1,0,1,8.4
KIC12255108,LIBR,489.5991520188,50.938571391054900,11.5,7643,11.0,2.41,-4.15,Gaia DR3 2133229652276213120,0,1,1,1,1,0,1,11.5
KIC5179841,LIBR,289.6756804914400,40.3732095964444,13.0,5521,11.8,-3.99,-7.84,Gaia DR3 2101353401440308608,3600,1,1,1,1,0,1,13.0
KIC4554830,LIBR,289.70886726541400,39.68208219602690,10.3,5542,9.2,-17.65,-52.71,Gaia DR3 2101041513795585024,1681,1,1,1,1,0,1,10.3
KIC7747078,LIBR,289.725718856448,43.49614179927870,9.4,5918,8.3,26.35,-36.34,Gaia DR3 2102818706842955904,771,1,1,1,1,0,1,9.4
KIC12735740,LIBR,289.763621979779,51.96268519365990,12.6,5599,11.5,3.43,16.05,Gaia DR3 2139300262131379584,3600,1,1,1,1,0,1,12.6
KIC8091757,LIBR,289.819966457704,43.97498940547670,13.0,6132,12.0,-1.98,-3.2,Gaia DR3 2126898080209908352,3600,1,1,1,1,0,1,13.0
KIC9583493,LIBR,289.94975052178900,46.22732023163130,12.6,5655,11.5,4.29,6.57,Gaia DR3 2127704842568104320,3600,1,1,1,1,0,1,12.6
KIC3539632,LIBR,290.02092594170200,38.63636242303050,13.0,5685,11.8,2.59,-1.57,Gaia DR3 2052875933772027904,3600,1,1,1,1,0,1,13.0
KIC11187332,LIBR,290.1006532547280,48.87635078355400,15.1,5692,14.0,5.32,-7.92,Gaia DR3 2129577727484793088,3600,1,1,1,1,0,1,15.1
KIC4649305,LIBR,490.103336716893,39.78160069574630,13.6,6810,12.8,0.06,-4.71,Gaia DR3 2101092233069819904,0,1,1,1,1,0,1,13.6
KIC5955122,LIBR,290.1223139632670,41.29149170361120,9.2,5792,8.2,7.85,53.75,Gaia DR3 2101417344914702208,684,1,1,1,1,0,1,9.2
KIC5005618,LIBR,290.1270444595080,40.15947768952730,11.3,6171,10.3,-3.23,-0.71,Gaia DR3 2101153633922580736,3600,1,1,1,1,0,1,11.3
KIC8228742,LIBR,290.1999497218970,44.15523442051690,9.3,6133,8.4,32.71,5.77,Gaia DR3 2126880208846372224,759,1,1,1,1,0,1,9.3
KIC7357531,LIBR,290.2024252575210,42.955840700050500,14.7,5397,13.4,2.25,2.15,Gaia DR3 2102019602408887808,3600,1,1,1,1,0,1,14.7
KIC5955905,LIBR,290.36289473219700,41.20978956597360,14.9,6051,14.1,-0.44,-9.98,Gaia DR3 2101778809360993408,3600,1,1,1,1,0,1,14.9
KIC8556311,LIBR,290.4217087994240,44.64800320428960,11.6,5885,10.6,-0.85,0.8,Gaia DR3 2126992363331351296,3600,1,1,1,1,0,1,11.6
KIC10917433,LIBR,290.4650771555520,48.33224839013210,12.3,5714,11.3,-8.27,-0.52,Gaia DR3 2129423241804258944,3600,1,1,1,1,0,1,12.3
KIC12737015,LIBR,290.4801102605360,51.964943780774700,13.5,5813,12.4,-5.13,-10.93,Gaia DR3 2139267135047224960,3600,1,1,1,1,0,1,13.5
KIC9767437,LIBR,290.4942934946140,46.53631761448870,12.8,4973,11.3,-7.3,-21.65,Gaia DR3 2127619222398354304,3600,1,1,1,1,0,1,12.8
KIC11241912,LIBR,290.63651163576600,48.9961483867514,13.4,5762,12.3,-13.19,-7.22,Gaia DR3 2129558760909448064,3600,1,1,1,1,0,1,13.4
KIC8621739,LIBR,290.67866888835100,44.73635720099100,13.5,5830,12.5,-2.55,-2.49,Gaia DR3 2127005385672376576,3600,1,1,1,1,0,1,13.5
KIC12109550,LIBR,290.72729932912800,50.60569215559360,13.3,5815,12.1,7.48,7.49,Gaia DR3 2130160399927772672,3600,1,1,1,1,0,1,13.3
KIC7680114,LIBR,290.9852821249810,43.31487444971650,10.0,5723,9.0,38.54,63.16,Gaia DR3 2126060458508752768,1359,1,1,1,1,0,1,10.0
KIC8751420,LIBR,291.0146568058080,44.93370465062340,6.8,5177,5.5,91.84,37.36,Gaia DR3 2126261703496964096,73,1,1,1,1,0,1,6.8
KIC6603624,LIBR,291.04645378039800,42.05253641464650,9.1,5566,7.9,-30.94,-37.24,Gaia DR3 2101918516057137024,585,1,1,1,1,0,1,9.1
KIC6775034,LIBR,491.082022146591,42.268592489786700,13.9,6640,13.0,-2.08,-6.67,Gaia DR3 2101930026569752832,0,1,1,1,1,0,1,13.9
KIC5184732,LIBR,291.12649044583900,40.323061709598800,8.2,5861,7.1,6.35,-40.61,Gaia DR3 2101493039418001536,264,1,1,1,1,0,1,8.2
KIC8817885,LIBR,291.4522618513130,45.016828152753900,13.9,5198,12.2,-4.62,-12.24,Gaia DR3 2126628734221294848,3600,1,1,1,1,0,1,13.9
KIC2852862,LIBR,291.52574202889300,38.04342458374770,10.6,6209,9.8,-17.77,-15.51,Gaia DR3 2052579374867447936,2366,1,1,1,1,0,1,10.6
KIC3342467,LIBR,291.5249363715020,38.45591047719610,14.6,5345,13.4,8.3,12.47,Gaia DR3 2052729252051464192,3600,1,1,1,1,0,1,14.6
KIC6442183,LIBR,291.5800549054650,41.86990771497400,8.4,5568,7.3,-66.79,-65.93,Gaia DR3 2101719057777467008,339,1,1,1,1,0,1,8.4
KIC12258514,LIBR,291.5922448508500,50.98764450431120,8.0,5911,7.0,28.41,74.13,Gaia DR3 2136139475439597184,230,1,1,1,1,0,1,8.0
KIC10796663,LIBR,291.60149414675300,48.10445051551010,13.1,5253,11.9,-9.1,-20.87,Gaia DR3 2129299207446242304,3600,1,1,1,1,0,1,13.1
KIC6948006,LIBR,291.623698862754,42.490365116417200,13.5,5721,12.5,6.64,18.92,Gaia DR3 2125788123223509248,3600,1,1,1,1,0,1,13.5
KIC11137075,LIBR,291.62083551352600,48.71170905284830,10.8,5463,9.7,-38.39,-85.89,Gaia DR3 2129715819274630016,3067,1,1,1,1,0,1,10.8
KIC10730618,LIBR,291.6270471509610,48.09301935765770,10.4,6246,9.5,0.0,0.7,Gaia DR3 2129299035647555968,1609,1,1,1,1,0,1,10.4
KIC11244118,LIBR,291.83540761663700,48.9529653529457,9.7,5734,8.7,4.76,-83.45,Gaia DR3 2129724237409548288,1044,1,1,1,1,0,1,9.7
KIC8233802,LIBR,291.97249777507900,44.1299998194162,14.8,5268,13.6,-7.04,-6.96,Gaia DR3 2126166939337663104,3600,1,1,1,1,0,1,14.8
KIC5960989,LIBR,292.0519956481270,41.2660871503016,12.4,5968,11.5,-3.92,-6.18,Gaia DR3 2053603806171304064,3600,1,1,1,1,0,1,12.4
KIC3852594,LIBR,292.0636741458060,38.99703715676480,11.3,6499,10.4,-1.72,-19.7,Gaia DR3 2052772923279831680,3600,1,1,1,1,0,1,11.3
KIC8561221,LIBR,292.2852349304080,44.64126240623250,9.9,5185,8.5,10.59,5.74,Gaia DR3 2126578942662817536,1280,1,1,1,1,0,1,9.9
KIC6779260,LIBR,292.38858243629000,42.23327715297180,11.8,5413,10.5,2.0,3.86,Gaia DR3 2125713940547834496,3600,1,1,1,1,0,1,11.8
KIC8367064,LIBR,292.4098490552200,44.31410034485880,13.3,4554,14.0,11.74,18.32,Gaia DR3 2126360247226916608,3600,1,1,1,1,0,1,13.3
KIC3120904,LIBR,292.42279117737300,38.26628146455890,13.1,6032,12.0,-4.74,-6.79,Gaia DR3 2051937638040407808,3600,1,1,1,1,0,1,13.1
KIC11298298,LIBR,292.53082867931800,49.06165309695090,13.3,5757,12.3,-0.82,-17.3,Gaia DR3 2129703552846891136,3600,1,1,1,1,0,1,13.3
KIC6693861,LIBR,292.5372109582230,42.15393578257820,11.5,5668,10.3,7.67,1.35,Gaia DR3 2125709679939965952,3600,1,1,1,1,0,1,11.5
KIC2581316,LIBR,292.6274956397230,37.86016622602710,11.8,6089,11.0,7.21,6.95,Gaia DR3 2051866238502437632,3600,1,1,1,1,0,1,11.8
KIC11764567,LIBR,292.64011163500300,49.93462430996700,13.2,5886,11.9,-2.95,-5.23,Gaia DR3 2129848001187532416,3600,1,1,1,1,0,1,13.2
KIC11612280,LIBR,292.6777295651310,49.66386569938670,14.0,5694,13.0,0.68,-6.66,Gaia DR3 2129838139942109440,3600,1,1,1,1,0,1,14.0
KIC2718885,LIBR,292.71603069628500,37.943784743002800,14.6,5515,13.3,-2.22,-9.94,Gaia DR3 2051868403166068480,3600,1,1,1,1,0,1,14.6
KIC4659476,LIBR,293.11018259707800,39.75631833020220,13.2,6082,12.2,-0.21,-5.77,Gaia DR3 2053239013129829376,3600,1,1,1,1,0,1,13.2
KIC5104192,LIBR,293.2075592845280,40.25892585369720,13.9,5889,12.8,-17.15,-9.51,Gaia DR3 2053324878117889408,3600,1,1,1,1,0,1,13.9
KIC4660012,LIBR,293.2560266551730,39.71876452010670,13.5,5054,12.2,1.73,-5.96,Gaia DR3 2053226403105909376,3600,1,1,1,1,0,1,13.5
KIC8957218,LIBR,293.41809292379500,45.27518959844530,12.3,5229,11.0,-0.39,-7.6,Gaia DR3 2126470778202512128,3600,1,1,1,1,0,1,12.3
KIC9346370,LIBR,293.43742535740300,45.855340342816300,13.9,4991,12.5,-1.29,-9.77,Gaia DR3 2128037036819115648,3600,1,1,1,1,0,1,13.9
KIC7533340,LIBR,293.45745817249600,43.11147988895900,14.2,6345,13.2,0.8,-0.42,Gaia DR3 2077829934282476032,3600,1,1,1,1,0,1,14.2
KIC10079226,LIBR,293.46988524993800,47.04548965560830,10.0,5870,9.0,-1.31,-46.83,Gaia DR3 2128409045404259328,1397,1,1,1,1,0,1,10.0
KIC11193681,LIBR,293.50117293864400,48.835846058617,10.7,5676,9.6,3.22,10.12,Gaia DR3 2129016564238409728,2842,1,1,1,1,0,1,10.7
KIC8435766,LIBR,293.74196171447000,44.44824978802660,11.5,5060,10.2,38.2,-16.31,Gaia DR3 2078373642776670080,3600,1,1,1,1,0,1,11.5
KIC7206837,LIBR,293.7656802101310,42.73800341981980,9.7,6206,8.8,17.89,5.47,Gaia DR3 2077773790469159680,1047,1,1,1,1,0,1,9.7
KIC11716643,LIBR,293.86522081928800,49.80017847990040,14.6,5481,13.5,-5.72,-17.5,Gaia DR3 2135074770228352640,3600,1,1,1,1,0,1,14.6
KIC6370558,LIBR,293.86445635569400,41.71694166739050,12.1,6052,11.2,3.99,7.07,Gaia DR3 2077425382725096448,3600,1,1,1,1,0,1,12.1
KIC5455407,LIBR,293.871200912847,40.60668715586600,12.2,5309,10.9,-4.56,-5.99,Gaia DR3 2077305772174484480,3600,1,1,1,1,0,1,12.2
KIC4472818,LIBR,293.8853547519650,39.51983561870040,12.7,5609,11.6,-5.2,6.48,Gaia DR3 2052480728067657600,3600,1,1,1,1,0,1,12.7
KIC11615035,LIBR,294.05986222921400,49.61891292395000,13.7,5941,15.3,5.3,-14.77,Gaia DR3 2135067829561667200,3600,1,1,1,1,0,1,13.7
KIC11717120,LIBR,294.07865083440800,49.824146262138700,9.3,5212,7.9,16.93,-1.23,Gaia DR3 2135094797654832640,744,1,1,1,1,0,1,9.3
KIC3128488,LIBR,294.1401985030250,38.29216020030300,11.6,4814,10.1,5.32,-1.05,Gaia DR3 2052070369713335808,3600,1,1,1,1,0,1,11.6
KIC3656476,LIBR,294.20394617864700,38.715916904953600,9.5,5753,8.4,97.62,31.94,Gaia DR3 2052184512764630272,791,1,1,1,1,0,1,9.5
KIC11666358,LIBR,294.228106592081,49.79888463794300,15.4,5030,14.1,-7.75,-6.13,Gaia DR3 2135048519387922304,3600,1,1,1,1,0,1,15.4
KIC10147635,LIBR,294.28588686064500,47.10867383142850,10.6,6068,9.6,-4.75,-15.35,Gaia DR3 2128586655192626048,2339,1,1,1,1,0,1,10.6
KIC11968749,LIBR,294.4759960049590,50.36187957483830,10.3,4924,8.8,-6.18,-15.15,Gaia DR3 2135208047352487168,1662,1,1,1,1,0,1,10.3
KIC9410862,LIBR,294.48641262152900,45.96481123578410,10.6,6008,9.7,27.51,65.46,Gaia DR3 2128094451941001856,2519,1,1,1,1,0,1,10.6
KIC8105398,LIBR,294.4948779712280,43.91355527934770,13.1,5797,12.0,5.6,-15.69,Gaia DR3 2078297810838102272,3600,1,1,1,1,0,1,13.1
7931,LIBR,19.634757760870700,-28.73293000379410,7.6,4889,6.2,76.05,5.48,Gaia DR3 5030097544812093952,170,1,1,1,1,0,1,7.6
KIC7830637,LIBR,294.54738683303500,43.53370754719590,14.6,6084,13.4,-0.19,0.66,Gaia DR3 2078274927251835904,3600,1,1,1,1,0,1,14.6
